word_form,part_of_speech,lemgram,compound,raw_frequency,relative_frequency,stem
lövängen,NN.UTR.SIN.DEF.NOM,|löväng..nn.1|,+,1,1.292562,löväng
Beundrar,VB.PRS.AKT,|beundra..vb.1|,-,1,1.292562,beundra
SIDAN,NN.UTR.SIN.DEF.NOM,|sida..nn.1|,-,1,1.292562,sida
antirasister,NN.UTR.PLU.IND.NOM,|,+,1,1.292562,
singlade,VB.PRT.AKT,|singla..vb.1|,-,1,1.292562,singla
industriveteranen,NN.UTR.SIN.DEF.NOM,|,+,1,1.292562,
släpad,PC.PRF.UTR.SIN.IND.NOM,|släpa..vb.1|,-,1,1.292562,släpa
tog,VB.PRT.AKT,|ta..vb.1|ta_sig..vbm.1|ta_sig_till..vbm.1|ta_till..vbm.1|,-,1,1.292562,ta
kvickare,JJ.KOM.UTR+NEU.SIN+PLU.IND+DEF.NOM,|kvick..av.1|,-,1,1.292562,kvick
krigsår,NN.NEU.PLU.IND.NOM,|krigsår..nn.1|,+,1,1.292562,krigsår
verkställande,JJ.POS.UTR+NEU.SIN+PLU.IND+DEF.NOM,|verkställande..av.1|verkställande_direktör..nnm.1|,-,1,1.292562,verkställande
Framgångsrik,JJ.POS.UTR.SIN.IND.NOM,|framgångsrik..av.1|,+,1,1.292562,framgångsrik
rökt,PC.PRF.UTR.SIN.IND.NOM,|rökt..av.1|röka..vb.1|,-,1,1.292562,rökt
Handstil,NN.UTR.SIN.IND.NOM,|handstil..nn.1|,+,1,1.292562,handstil
SKICKAR,VB.PRS.AKT,|skicka..vb.1|,-,1,1.292562,skicka
djupgrönt,JJ.POS.NEU.SIN.IND.NOM,|djupgrön..av.1|,+,1,1.292562,djupgrön
ASOCIALT,JJ.POS.NEU.SIN.IND.NOM,|asocial..av.1|,-,1,1.292562,asocial
ringningen,NN.UTR.SIN.DEF.NOM,|ringning..nn.1|,-,1,1.292562,ringning
klöven,NN.UTR.SIN.DEF.NOM,|klöv..nn.1|,-,1,1.292562,klöv
vaknat,VB.SUP.AKT,|vakna..vb.1|vakna_upp..vbm.1|,-,1,1.292562,vakna
åttkantig,JJ.POS.UTR.SIN.IND.NOM,|åttkantig..av.1|,+,1,1.292562,åttkantig
block,NN.NEU.SIN.IND.NOM,|block..nn.1|,-,1,1.292562,block
luftdraget,NN.NEU.SIN.DEF.NOM,|luftdrag..nn.1|,+,1,1.292562,luftdrag
anade,VB.PRT.AKT,|ana..vb.1|ana_ugglor_i_mossen..vbm.1|,-,1,1.292562,ana
konstnärerna,NN.UTR.PLU.DEF.NOM,|konstnär..nn.1|,-,1,1.292562,konstnär
Selma,PM.NOM,|Selma..pm.1|,-,1,1.292562,Selma
avlägsnat,VB.SUP.AKT,|avlägsna..vb.1|avlägsna_sig..vbm.1|,-,1,1.292562,avlägsna
smutsar,VB.PRS.AKT,|smutsa..vb.1|smutsa_ner..vbm.1|,-,1,1.292562,smutsa
parasoll,NN.NEU.SIN.IND.NOM,|parasoll..nn.1|,-,1,1.292562,parasoll
manikyr,NN.UTR.SIN.IND.NOM,|manikyr..nn.1|,-,1,1.292562,manikyr
kondition,NN.UTR.SIN.IND.NOM,|kondition..nn.1|,-,1,1.292562,kondition
uppfunnet,PC.PRF.NEU.SIN.IND.NOM,|uppfinna..vb.1|,+,1,1.292562,uppfinna
Kom,VB.PRT.AKT,|komma..vb.1|komma_hem..vbm.1|,-,1,1.292562,komma
radiosignal,NN.UTR.SIN.IND.NOM,|radiosignal..nn.1|,+,1,1.292562,radiosignal
grundstenen,NN.UTR.SIN.DEF.NOM,|grundsten..nn.1|,+,1,1.292562,grundsten
STORMARNA,NN.UTR.PLU.DEF.NOM,|storm..nn.1|,-,1,1.292562,storm
bergås,NN.UTR.SIN.IND.NOM,|bergås..nn.1|,+,1,1.292562,bergås
stearinljuset,NN.NEU.SIN.DEF.NOM,|stearinljus..nn.1|,+,1,1.292562,stearinljus
KVAR,AB,|kvar..ab.1|,-,1,1.292562,kvar
låte,VB.INF.AKT,|låta..vb.1|,-,1,1.292562,låta
arbetsmetoder,NN.UTR.PLU.IND.NOM,|arbetsmetod..nn.1|,+,1,1.292562,arbetsmetod
havsstranden,NN.UTR.SIN.DEF.NOM,|havsstrand..nn.1|,+,1,1.292562,havsstrand
gärdat,VB.SUP.AKT,|gärda..vb.1|,-,1,1.292562,gärda
pedantiskt,AB.POS,|pedantisk..av.1|,-,1,1.292562,pedantisk
klipphyllorna,NN.UTR.PLU.DEF.NOM,|,+,1,1.292562,
skadeslös,JJ.POS.UTR.SIN.IND.NOM,|skadeslös..av.1|,+,1,1.292562,skadeslös
Borneos,PM.GEN,|Borneo..pm.1|,-,1,1.292562,Borneo
hotbilder,NN.UTR.PLU.IND.NOM,|hotbild..nn.1|,+,1,1.292562,hotbild
optionsaffär,NN.UTR.SIN.IND.NOM,|,+,1,1.292562,
nattögon,NN.NEU.PLU.IND.NOM,|,+,1,1.292562,
tidsinställd,PC.PRF.UTR.SIN.IND.NOM,|tidsinställd..av.1|tidsinställa..vb.1|,+,1,1.292562,tidsinställd
Humören,NN.NEU.PLU.DEF.NOM,|humör..nn.1|,+,1,1.292562,humör
STRULIG,JJ.POS.UTR.SIN.IND.NOM,|strulig..av.1|,-,1,1.292562,strulig
utkämpa,VB.INF.AKT,|utkämpa..vb.1|,+,1,1.292562,utkämpa
ANKLAGAR,VB.PRS.AKT,|anklaga..vb.1|,+,1,1.292562,anklaga
kungsörnen,NN.UTR.SIN.DEF.NOM,|kungsörn..nn.1|,+,1,1.292562,kungsörn
sommarvillor,NN.UTR.PLU.IND.NOM,|sommarvilla..nn.1|,+,1,1.292562,sommarvilla
Badoglio,PM.NOM,|,-,1,1.292562,
gäspningar,NN.UTR.PLU.IND.NOM,|gäspning..nn.1|,-,1,1.292562,gäspning
LUFTLAGEMELDUNG,UO,|,-,1,1.292562,
hakar,VB.PRS.AKT,|haka..vb.1|haka_på..vbm.1|haka_på..vbm.2|,-,1,1.292562,haka
dryckeshorn,NN.NEU.PLU.IND.NOM,|dryckeshorn..nn.1|,-,1,1.292562,dryckeshorn
smutsen,NN.UTR.SIN.DEF.NOM,|smuts..nn.1|,-,1,1.292562,smuts
nermörkt,JJ.POS.NEU.SIN.IND.NOM,|nermörk..av.1|,+,1,1.292562,nermörk
spindelaktigt,JJ.POS.NEU.SIN.IND.NOM,|,+,1,1.292562,
urverket,NN.NEU.SIN.DEF.NOM,|urverk..nn.1|,+,1,1.292562,urverk
sönderslitet,PC.PRF.NEU.SIN.IND.NOM,|slita_sönder..vbm.1|,+,1,1.292562,slita_sönder
327,RG.NOM,|,-,1,1.292562,
återbördade,PC.PRF.UTR+NEU.SIN.DEF.NOM,|återbörda..vb.1|,-,1,1.292562,återbörda
ut,PL,|ut..ab.1|tåga_ut..vbm.1|,-,1,1.292562,ut
förgängelsen,NN.UTR.SIN.DEF.NOM,|förgängelse..nn.1|,-,1,1.292562,förgängelse
danska,JJ.POS.UTR+NEU.PLU.IND+DEF.NOM,|dansk..av.1|,-,1,1.292562,dansk
än,KN,|när_än..abm.1|vem_än..pnm.1|,-,1,1.292562,när_än
hamnbasängerna,NN.UTR.PLU.DEF.NOM,|,-,1,1.292562,
hudflänga,VB.INF.AKT,|hudflänga..vb.1|,+,1,1.292562,hudflänga
kapporna,NN.UTR.PLU.DEF.NOM,|kappa..nn.1|,-,1,1.292562,kappa
matelden,NN.UTR.SIN.DEF.NOM,|,+,1,1.292562,
Liszts,PM.GEN,|Liszt..pm.1|,-,1,1.292562,Liszt
hörna,NN.UTR.SIN.IND.NOM,|hörna..nn.1|,-,1,1.292562,hörna
Minolta,NN.UTR.SIN.IND.NOM,|,-,1,1.292562,
komme,VB.PRT.AKT,|komma..vb.1|komma_hem..vbm.1|komma_för..vbm.1|,-,1,1.292562,komma
gångjärnen,NN.NEU.PLU.DEF.NOM,|gångjärn..nn.1|,+,1,1.292562,gångjärn
gripa,VB.INF.AKT,|gripa..vb.1|gripa_in..vbm.1|,-,1,1.292562,gripa
senapssås,NN.UTR.SIN.IND.NOM,|,+,1,1.292562,
halvöppet,JJ.POS.NEU.SIN.IND.NOM,|halvöppen..av.1|,+,1,1.292562,halvöppen
Czerny,PM.NOM,|,-,1,1.292562,
finansiering,NN.UTR.SIN.IND.NOM,|finansiering..nn.1|,-,1,1.292562,finansiering
BENLÖS,JJ.POS.UTR.SIN.IND.NOM,|,+,1,1.292562,
infördes,VB.PRT.SFO,|införa..vb.1|,+,1,1.292562,införa
avlossade,PC.PRF.UTR+NEU.PLU.IND+DEF.NOM,|avlossa..vb.1|,+,1,1.292562,avlossa
Kängur,PM.NOM,|,-,1,1.292562,
Kirre,AB,|,-,1,1.292562,
envisa,JJ.POS.UTR+NEU.SIN.DEF.NOM,|envis..av.1|,+,1,1.292562,envis
jämngråa,JJ.POS.UTR+NEU.PLU.IND+DEF.NOM,|jämngrå..av.1|,+,1,1.292562,jämngrå
ROSENMYRTEN,NN.UTR.SIN.DEF.NOM,|,-,1,1.292562,
rödkantade,PC.PRF.UTR+NEU.PLU.IND+DEF.NOM,|rödkantad..av.1|,+,1,1.292562,rödkantad
PET-flaska,NN.UTR.SIN.IND.NOM,|,+,1,1.292562,
organism,NN.UTR.SIN.IND.NOM,|organism..nn.1|,+,1,1.292562,organism
Hinkarna,NN.UTR.PLU.DEF.NOM,|hink..nn.1|,-,1,1.292562,hink
tjafsade,VB.PRT.AKT,|tjafsa..vb.1|,-,1,1.292562,tjafsa
arkitekt,NN.UTR.SIN.IND.NOM,|arkitekt..nn.1|,-,1,1.292562,arkitekt
floran,NN.UTR.SIN.DEF.NOM,|flora..nn.1|,-,1,1.292562,flora
spänningar,NN.UTR.PLU.IND.NOM,|spänning..nn.1|,-,1,1.292562,spänning
auktioner,NN.UTR.PLU.IND.NOM,|auktion..nn.1|,-,1,1.292562,auktion
bebott,VB.SUP.AKT,|bebo..vb.1|,-,1,1.292562,bebo
lingonris,NN.NEU.SIN.IND.NOM,|lingonris..nn.1|,+,1,1.292562,lingonris
1814-1903,RG.NOM,|,-,1,1.292562,
nit,NN.NEU.SIN.IND.NOM,|nit..nn.1|,-,1,1.292562,nit
torsdagskvällen,NN.UTR.SIN.DEF.NOM,|torsdagskväll..nn.1|,+,1,1.292562,torsdagskväll
tallvedsbloss,NN.NEU.PLU.IND.NOM,|,-,1,1.292562,
utloppet,NN.NEU.SIN.DEF.NOM,|utlopp..nn.1|,+,1,1.292562,utlopp
Stennäset,PM.NOM,|,-,1,1.292562,
utmanande,PC.PRS.UTR+NEU.SIN+PLU.IND+DEF.NOM,|utmanande..av.1|utmana..vb.1|,+,1,1.292562,utmanande
säja,VB.INF.AKT,|säga..vb.1|säga_sig..vbm.1|,-,1,1.292562,säga
igen,PL,|igen..ab.2|igen..ab.1|hålla_igen..vbm.1|,-,1,1.292562,igen
trädtaket,NN.NEU.SIN.DEF.NOM,|,+,1,1.292562,
VINDEN,NN.UTR.SIN.DEF.NOM,|vind..nn.2|vind..nn.1|,+,1,1.292562,vind
landsvägsdiket,NN.NEU.SIN.DEF.NOM,|,+,1,1.292562,
T,NN.NEU.SIN.IND.NOM,|t..nn.1|,-,1,1.292562,t
1960-talets,NN.NEU.SIN.DEF.GEN,|_1960-tal..nn.1|,-,1,1.292562,_1960-tal
Predikan,NN.UTR.SIN.DEF.NOM,|predikan..nn.1|,-,1,1.292562,predikan
checkade,VB.PRT.AKT,|checka..vb.1|checka_in..vbm.1|,-,1,1.292562,checka
affärsbekanta,JJ.POS.UTR+NEU.PLU.IND+DEF.NOM,|,+,1,1.292562,
teaterpjäser,NN.UTR.PLU.IND.NOM,|teaterpjäs..nn.1|,+,1,1.292562,teaterpjäs
dataprylar,NN.UTR.PLU.IND.NOM,|,+,1,1.292562,
generat,PC.PRF.NEU.SIN.IND.NOM,|generad..av.1|genera..vb.1|,-,1,1.292562,generad
sträcka,VB.INF.AKT,|sträcka..vb.1|sträcka_ut..vbm.1|sträcka_sig..vbm.1|,-,1,1.292562,sträcka
prövningar,NN.UTR.PLU.IND.NOM,|prövning..nn.1|,-,1,1.292562,prövning
STÄLLDE,VB.PRT.AKT,|ställa..vb.1|,-,1,1.292562,ställa
brotrappan,NN.UTR.SIN.DEF.NOM,|,+,1,1.292562,
RINNANDE,PC.PRS.UTR+NEU.SIN+PLU.IND+DEF.NOM,|rinna..vb.1|,-,1,1.292562,rinna
slanten,NN.UTR.SIN.DEF.NOM,|slant..nn.1|,+,1,1.292562,slant
trynen,NN.NEU.PLU.IND.NOM,|tryne..nn.1|,-,1,1.292562,tryne
packat,VB.SUP.AKT,|packa..vb.1|packa_ned..vbm.1|,-,1,1.292562,packa
fifflare,NN.UTR.SIN.IND.NOM,|fifflare..nn.1|,-,1,1.292562,fifflare
prostinna,NN.UTR.SIN.IND.NOM,|,-,1,1.292562,
MEDICINSKA,JJ.POS.UTR+NEU.PLU.IND+DEF.NOM,|medicinsk..av.1|,-,1,1.292562,medicinsk
öljästpiller,NN.UTR.PLU.IND.NOM,|,-,1,1.292562,
Namnen,NN.NEU.PLU.DEF.NOM,|namn..nn.1|,-,1,1.292562,namn
snyggeller,NN.UTR.PLU.IND.NOM,|,-,1,1.292562,
nyklippt,PC.PRF.UTR.SIN.IND.NOM,|nyklippt..av.1|,+,1,1.292562,nyklippt
fulltravat,VB.SUP.AKT,|,+,1,1.292562,
Farligt,JJ.POS.NEU.SIN.IND.NOM,|farlig..av.1|,-,1,1.292562,farlig
stölden,NN.UTR.SIN.DEF.NOM,|stöld..nn.1|,-,1,1.292562,stöld
uppröras,VB.INF.SFO,|uppröra..vb.1|,+,1,1.292562,uppröra
nappflaska,NN.UTR.SIN.IND.NOM,|nappflaska..nn.1|,+,1,1.292562,nappflaska
t.ex.,AB.AN,|t.ex...aba.1|,-,1,1.292562,t.ex
din,PS.UTR.SIN.DEF,|du..pn.1|bida_sin_tid..vbm.1|,-,1,1.292562,du
satt,VB.PRT.AKT,|sitta..vb.1|sätta_på..vbm.1|,-,1,1.292562,sitta
betänker,VB.PRS.AKT,|betänka..vb.1|,-,1,1.292562,betänka
skuggas,NN.UTR.SIN.IND.GEN,|skugga..nn.1|,+,1,1.292562,skugga
fönsterbordet,NN.NEU.SIN.DEF.NOM,|fönsterbord..nn.1|,+,1,1.292562,fönsterbord
vägghyllan,NN.UTR.SIN.DEF.NOM,|vägghylla..nn.1|,+,1,1.292562,vägghylla
PuH,IN,|puh..in.1|,-,1,1.292562,puh
vitmålade,PC.PRF.UTR+NEU.SIN.DEF.NOM,|vitmålad..av.1|,+,1,1.292562,vitmålad
Theodor,PM.NOM,|Theodor..pm.1|,-,1,1.292562,Theodor
arrendegårdar,NN.UTR.PLU.IND.NOM,|,+,1,1.292562,
djurskaror,NN.UTR.PLU.IND.NOM,|,+,1,1.292562,
Landstigning,NN.UTR.SIN.IND.NOM,|landstigning..nn.1|,+,1,1.292562,landstigning
NATÜRLICH,PM.NOM,|,-,1,1.292562,
förespråkas,VB.PRS.SFO,|förespråka..vb.1|,-,1,1.292562,förespråka
PLATSAR,VB.PRS.AKT,|platsa..vb.1|,-,1,1.292562,platsa
kullerbyttor,NN.UTR.PLU.IND.NOM,|kullerbytta..nn.1|,+,1,1.292562,kullerbytta
stuvade,VB.PRT.AKT,|stuva..vb.1|stuva_undan..vbm.1|,-,1,1.292562,stuva
ingav,VB.PRT.AKT,|inge..vb.1|,+,1,1.292562,inge
Handen,NN.UTR.SIN.DEF.NOM,|hand..nn.1|,-,1,1.292562,hand
mammie,NN.UTR.SIN.IND.NOM,|,-,1,1.292562,
Kedjorna,NN.UTR.PLU.DEF.NOM,|kedja..nn.1|,-,1,1.292562,kedja
skogsmännens,NN.UTR.SIN.DEF.GEN,|,+,1,1.292562,
SCHNUR,PM.NOM,|,-,1,1.292562,
fiffiga,JJ.POS.UTR+NEU.SIN.DEF.NOM,|fiffig..av.1|,-,1,1.292562,fiffig
torrlade,VB.PRT.AKT,|torrlägga..vb.1|,+,1,1.292562,torrlägga
mellanrubrik,NN.UTR.SIN.IND.NOM,|,-,1,1.292562,
LÄT,AB.POS,|,-,1,1.292562,
Sagån,NN.UTR.SIN.DEF.NOM,|,+,1,1.292562,
forslar,VB.PRS.AKT,|forsla..vb.1|,-,1,1.292562,forsla
läxstraff,NN.NEU.SIN.IND.NOM,|,+,1,1.292562,
rendera,VB.INF.AKT,|rendera..vb.1|,-,1,1.292562,rendera
skamsna,JJ.POS.UTR+NEU.PLU.IND+DEF.NOM,|skamsen..av.1|,-,1,1.292562,skamsen
mäkta,VB.INF.AKT,|mäkta..vb.1|,-,1,1.292562,mäkta
jämrat,VB.SUP.AKT,|jämra_sig..vbm.1|,-,1,1.292562,jämra_sig
Beverwijk,PM.NOM,|,-,1,1.292562,
bestar,NN.UTR.PLU.IND.NOM,|best..nn.1|,-,1,1.292562,best
NÅGONSTANS,NN.UTR.SIN.IND.NOM,|,-,1,1.292562,
scharlakansröda,JJ.POS.UTR+NEU.PLU.IND+DEF.NOM,|scharlakansröd..av.1|,+,1,1.292562,scharlakansröd
sig,PN.UTR+NEU.SIN+PLU.DEF.OBJ,|sig..pn.1|mäta_sig..vbm.1|,-,1,1.292562,sig
distribuerades,VB.PRT.SFO,|distribuera..vb.1|,-,1,1.292562,distribuera
Frigivningen,NN.UTR.SIN.DEF.NOM,|frigivning..nn.1|,+,1,1.292562,frigivning
badrumstider,NN.UTR.PLU.IND.NOM,|,+,1,1.292562,
forcerat,VB.SUP.AKT,|forcera..vb.1|,-,1,1.292562,forcera
i,PP,|i..pp.1|allt_i_ett..abm.1|,-,1,1.292562,i
BORTSKJUTEN,PC.PRF.UTR.SIN.IND.NOM,|bortskjuten..av.1|,+,1,1.292562,bortskjuten
Nordsjön,PM.NOM,|Nordsjön..pm.1|,-,1,1.292562,Nordsjön
trähusbebyggelse,NN.UTR.SIN.IND.NOM,|,+,1,1.292562,
kom,VB.PRT.AKT,|komma..vb.1|komma_bort..vbm.1|,-,1,1.292562,komma
tonårstjejer,NN.UTR.PLU.IND.NOM,|,-,1,1.292562,
betygskonferenser,NN.UTR.PLU.IND.NOM,|,+,1,1.292562,
råmande,PC.PRS.UTR+NEU.SIN+PLU.IND+DEF.NOM,|råma..vb.1|,-,1,1.292562,råma
ANSER,VB.PRS.AKT,|anse..vb.1|,+,1,1.292562,anse
hövdingen,NN.UTR.SIN.DEF.NOM,|hövding..nn.1|,-,1,1.292562,hövding
försök,VB.IMP.AKT,|försöka..vb.1|,+,1,1.292562,försöka
befogenheter,NN.UTR.PLU.IND.NOM,|befogenhet..nn.1|,-,1,1.292562,befogenhet
ÖVER,PP,|över..pp.1|tvärs_över..ppm.1|,-,1,1.292562,över
påbörjat,PC.PRF.NEU.SIN.IND.NOM,|påbörja..vb.1|,+,1,1.292562,påbörja
langade,VB.PRT.AKT,|langa..vb.1|,-,1,1.292562,langa
avgav,VB.PRT.AKT,|avge..vb.1|,+,1,1.292562,avge
plastmappen,NN.UTR.SIN.DEF.NOM,|,+,1,1.292562,
stampat,PC.PRF.NEU.SIN.IND.NOM,|stampa..vb.1|,-,1,1.292562,stampa
hermelin,NN.UTR.SIN.IND.NOM,|hermelin..nn.1|,-,1,1.292562,hermelin
lottad,PC.PRF.UTR.SIN.IND.NOM,|lottad..av.1|lotta..vb.1|lyckligt_lottad..avm.1|,-,1,1.292562,lottad
resenär,NN.UTR.SIN.IND.NOM,|resenär..nn.1|,-,1,1.292562,resenär
TRÖGTÄNKTA,PM.NOM,|,-,1,1.292562,
GÅNGJÄRN,PM.NOM,|,-,1,1.292562,
kafferummet,NN.NEU.SIN.DEF.NOM,|,+,1,1.292562,
Lammstek,NN.UTR.SIN.IND.NOM,|,+,1,1.292562,
lönngång,NN.UTR.SIN.IND.NOM,|lönngång..nn.1|,+,1,1.292562,lönngång
pratande,NN.NEU.SIN.IND.NOM,|pratande..nn.1|,+,1,1.292562,pratande
bredden,NN.UTR.SIN.DEF.NOM,|bredd..nn.1|,-,1,1.292562,bredd
släppt,VB.SUP.AKT,|släppa..vb.1|släppa_ut..vbm.1|,-,1,1.292562,släppa
hand,NN.UTR.SIN.IND.NOM,|hand..nn.1|trumf_på_hand..nnm.1|,-,1,1.292562,hand
gul-målat,JJ.POS.NEU.SIN.IND.NOM,|,-,1,1.292562,
avsändes,VB.PRT.SFO,|avsända..vb.1|,+,1,1.292562,avsända
förfaller,VB.PRS.AKT,|förfalla..vb.1|,+,1,1.292562,förfalla
Floridaresan,NN.UTR.SIN.DEF.NOM,|,-,1,1.292562,
referera,VB.INF.AKT,|referera..vb.1|,-,1,1.292562,referera
XLIX,PM.NOM,|,-,1,1.292562,
vårens,NN.UTR.SIN.DEF.GEN,|vår..nn.1|,-,1,1.292562,vår
STRÖSOCKER,NN.UTR.PLU.IND.NOM,|strösocker..nn.1|,+,1,1.292562,strösocker
granskogsåsarna,NN.UTR.PLU.DEF.NOM,|,+,1,1.292562,
bespeja,VB.INF.AKT,|bespeja..vb.1|,-,1,1.292562,bespeja
avlastningsbord,NN.NEU.SIN.IND.NOM,|,+,1,1.292562,
Försäljningen,NN.UTR.SIN.DEF.NOM,|försäljning..nn.1|,-,1,1.292562,försäljning
dalväggar,NN.UTR.PLU.IND.NOM,|,+,1,1.292562,
Halvvägs,AB,|halvvägs..ab.1|,-,1,1.292562,halvvägs
banas,NN.UTR.SIN.IND.GEN,|bana..nn.1|,+,1,1.292562,bana
Gråbergens,PM.GEN,|,-,1,1.292562,
original,NN.NEU.SIN.IND.NOM,|original..nn.1|,-,1,1.292562,original
alvkonung,NN.UTR.SIN.IND.NOM,|,+,1,1.292562,
skrämt,VB.SUP.AKT,|skrämma..vb.1|skrämma_bort..vbm.1|,-,1,1.292562,skrämma
rikliga,JJ.POS.UTR+NEU.PLU.IND+DEF.NOM,|riklig..av.1|,-,1,1.292562,riklig
muromgivna,JJ.POS.UTR+NEU.SIN.DEF.NOM,|,-,1,1.292562,
tillbedjes,VB.PRS.SFO,|tillbe..vb.1|,+,1,1.292562,tillbe
okontrollerbar,JJ.POS.UTR.SIN.IND.NOM,|okontrollerbar..av.1|,-,1,1.292562,okontrollerbar
hotmailkonto,NN.NEU.SIN.IND.NOM,|,-,1,1.292562,
experimenterade,VB.PRT.AKT,|experimentera..vb.1|,-,1,1.292562,experimentera
Chockerar,VB.PRS.AKT,|chockera..vb.1|,-,1,1.292562,chockera
vinterpotatis,NN.UTR.SIN.IND.NOM,|,+,1,1.292562,
Kär,JJ.POS.UTR.SIN.IND.NOM,|kär..av.1|,-,1,1.292562,kär
MORGON,NN.UTR.SIN.IND.NOM,|morgon..nn.1|god_morgon..inm.1|,+,1,1.292562,morgon
kvällsmålet,NN.NEU.SIN.DEF.NOM,|kvällsmål..nn.1|,+,1,1.292562,kvällsmål
inbröt,VB.PRT.AKT,|,+,1,1.292562,
UPPTÄCKA,JJ.POS.UTR+NEU.SIN.DEF.NOM,|,+,1,1.292562,
som,HP.-.-.-,|som_en_löpeld..abm.1|,-,1,1.292562,som_en_löpeld
sköterskor,NN.UTR.PLU.IND.NOM,|sköterska..nn.1|,-,1,1.292562,sköterska
TV3,PM.NOM,|,-,1,1.292562,
trädklädda,JJ.POS.UTR+NEU.PLU.IND+DEF.NOM,|,+,1,1.292562,
gängorna,NN.UTR.PLU.DEF.NOM,|gänga..nn.1|ur_gängorna..avm.1|,-,1,1.292562,gänga
födelsedagsdikten,NN.UTR.SIN.DEF.NOM,|,+,1,1.292562,
klippkägla,NN.UTR.SIN.IND.NOM,|,+,1,1.292562,
nattvardskärlen,NN.NEU.PLU.DEF.NOM,|nattvardskärl..nn.1|,+,1,1.292562,nattvardskärl
storskogen,NN.UTR.SIN.DEF.NOM,|storskog..nn.1|,+,1,1.292562,storskog
gör,VB.PRS.AKT,|göra..vb.1|göra_i_ordning..vbm.1|göra_sig..vbm.1|,-,1,1.292562,göra
blombuketter,NN.UTR.PLU.IND.NOM,|blombukett..nn.1|,+,1,1.292562,blombukett
tvåårsperiod,NN.UTR.SIN.IND.NOM,|,-,1,1.292562,
träningsoverall,NN.UTR.SIN.IND.NOM,|träningsoverall..nn.1|,+,1,1.292562,träningsoverall
hissverket,NN.NEU.SIN.DEF.NOM,|,+,1,1.292562,
rett,VB.SUP.AKT,|reda..vb.1|,-,1,1.292562,reda
järnberg,PM.NOM,|,-,1,1.292562,
ned,PL,|ned..ab.1|smitta_ned..vbm.1|,-,1,1.292562,ned
otäckhet,NN.UTR.SIN.IND.NOM,|otäckhet..nn.1|,-,1,1.292562,otäckhet
i,PP,|i..pp.1|Alice_i_Underlandet..pmm.1|,-,1,1.292562,i
veko,JJ.POS.UTR+NEU.SIN+PLU.IND+DEF.NOM,|,-,1,1.292562,
oförändrat,JJ.POS.NEU.SIN.IND.NOM,|oförändrad..av.1|,-,1,1.292562,oförändrad
mört,NN.UTR.SIN.IND.NOM,|mört..nn.1|,-,1,1.292562,mört
familjetablån,NN.UTR.SIN.DEF.NOM,|,+,1,1.292562,
kabbelökstuva,NN.UTR.SIN.IND.NOM,|,-,1,1.292562,
KRITIK,NN.UTR.SIN.IND.NOM,|kritik..nn.1|,+,1,1.292562,kritik
in,PL,|in..ab.1|rikta_in..vbm.1|rikta_in_sig..vbm.1|,-,1,1.292562,in
vårmorgon,NN.UTR.SIN.IND.NOM,|,+,1,1.292562,
kroppshydda,NN.UTR.SIN.IND.NOM,|kroppshydda..nn.1|,+,1,1.292562,kroppshydda
lämmel,NN.UTR.SIN.IND.NOM,|lämmel..nn.1|,-,1,1.292562,lämmel
goja,NN.UTR.SIN.IND.NOM,|goja..nn.2|goja..nn.1|,+,1,1.292562,goja
hasselbuskar,NN.UTR.PLU.IND.NOM,|,+,1,1.292562,
kvark,NN.UTR.SIN.IND.NOM,|kvark..nn.2|kvark..nn.1|,-,1,1.292562,kvark
självlysande,PC.PRS.UTR+NEU.SIN+PLU.IND+DEF.NOM,|självlysande..av.1|,-,1,1.292562,självlysande
går,VB.PRS.AKT,|gå..vb.1|gå_in..vbm.1|gå_in..vbm.2|gå_ut..vbm.1|gå_igen..vbm.1|,-,1,1.292562,gå
preskriberats,VB.SUP.SFO,|preskribera..vb.1|,-,1,1.292562,preskribera
skäktor,NN.UTR.PLU.IND.NOM,|skäkta..nn.1|,-,1,1.292562,skäkta
postutdelningen,NN.UTR.SIN.DEF.NOM,|postutdelning..nn.1|,+,1,1.292562,postutdelning
respektlöst,AB.POS,|respektlös..av.1|,+,1,1.292562,respektlös
vattnas,VB.INF.SFO,|vattna..vb.1|,-,1,1.292562,vattna
bondpojke,NN.UTR.SIN.IND.NOM,|,+,1,1.292562,
officerarna,NN.UTR.PLU.DEF.NOM,|officerare..nn.1|officer..nn.1|,-,1,1.292562,officerare
samman,PL,|samman..ab.1|koppla_samman..vbm.1|,-,1,1.292562,samman
skallet,NN.NEU.SIN.DEF.NOM,|skall..nn.1|,+,1,1.292562,skall
Tabergsån,PM.NOM,|,-,1,1.292562,
sidennäsduk,NN.UTR.SIN.IND.NOM,|sidennäsduk..nn.1|,+,1,1.292562,sidennäsduk
1989,RG.NOM,|,-,1,1.292562,
högljuddare,JJ.KOM.UTR+NEU.SIN+PLU.IND+DEF.NOM,|högljudd..av.1|,-,1,1.292562,högljudd
belgisk,JJ.POS.UTR.SIN.IND.NOM,|belgisk..av.1|,-,1,1.292562,belgisk
giltigt,JJ.POS.NEU.SIN.IND.NOM,|giltig..av.1|,-,1,1.292562,giltig
ransoner,NN.UTR.PLU.IND.NOM,|ranson..nn.1|,-,1,1.292562,ranson
slak,JJ.POS.UTR.SIN.IND.NOM,|slak..av.1|,-,1,1.292562,slak
hembygden,NN.UTR.SIN.DEF.NOM,|hembygd..nn.1|,+,1,1.292562,hembygd
